tid,text,gt
440,"FridA nooo, la más alegre de todas, fijate como.dejó la camioneta jajja, jajajja la ortografía del Erick..., Ojalá me deseen eso a mi.. jajaja, jajajja la Begoña jajajja con un libro, por fin monito y Cristi serán papas jajaja, Ojalá sea un buen fiNal, naa yo trabajo en.uber,  hacer es no consumir.productos gringos, Con razón la gente prefiere Uber que a un taxi. Yo prefiero Uber, realmente impactante.Ojalá el final sea mejor, Buena ideología, , yaaaa, tenemos suficiente con los incendios q ahora nos dicen sismos, igual q yo??, yo escuché lo mismo pero por otras fuentes, presi mande ayuda please, Estos políticos dejan mucho que desear, Yo creo lo mismo, señor muy bajo su debate. Saludos, un tsunami es natural, los incendios son provocados. No existe igualdad, mmm, usted no entiende el avión no apagará todos los focos. Piense un poco y viva su duelo., ceguera??. Señor deje de culpar a una persona, esto es aún peor, entonces viva el duelo y aboquese a su familia lo necesitan más que las redes sociales., no entiendo ellas los mató o murieron por salvar personas, usted sabe porq vino el presidente de Francia??, de vacaciones, el fin de semana me preguntaba donde estaba que no tuiteaba, tanto tiempo. Saludos, uhh q resentimiento, creo q se equivoco eso fue con Pinocho, yaa mejor q le haga honores a torturador. Dejela tranquila hombre metase con alguien de su género si es q puede, Chuu, estamos en la esclavitud, Después de una titulación me destrozaron el corazón,  hoy en otra titulación iniciando una nueva vida, Sii yo también vi un tuit y lo peor que es la presidenta de los udiotas, Vamos chicos, no es ella entiendan, aqui los culpables es el.descuido del ser humano, no seamos tan ciegos esto es provocado por el humano a diferencia del terremoto, oiga la presi no tiene la culpa de los estupidos q no apagan las fogatas o tiran colillas de cigarro, los omito en las redes sociales., presi, ya pues, pida aviones prestados a Argentina para combatir estos incendios, como lo hicieron el año pasado",0
441,"Teshima es precioso y le quiero mucho, mi hijo, Araki es una princesa traviesa y yo me entero ahora, Adelanto del nuevo capítulo del anime BL coreano :'), VALE ESO TAMBIÉN ME PASA y no sé por qué, pero oye que mucho mejor 💕💕, Y VES QUE LOS MEJORES YA LES DISTE RT UNA VEZ Y DAN GANAS DE QUITÁRSELO Y VOLVERLE A DAR XD, ES QUE UNA VEZ QUE ENTRAS A LA CUENTA ES IMPOSIBLE SALIR socorro, tienen que aceptar las consecuencias, para nosotras esto es inevitable, Ni puedo con mi vida, &gt; a mí no me van a venir cuatro tontos a decirme lo que me tiene que gustar y lo que no. Hostia., a mí de Jojos y lo que no sea de Jojos, que la gente shippee lo que le de LA REAL GANA, como si son pj de diferentes series &gt;, yo de eso no me he encontrado gracias a dios, que ya tengo bastante con la gente que insulta a otps ajenas en twitter, sólo sirve para buscar fanarts bonitos de otps Y YA., Tumblr a veces da un poco de asco no creen, Me encanta la sinceridad, Me hace gracia que os joda que el fandom de yoi siga en pie porque no voy a dejar de rt ni de cansar en mi vida lmao, Ayer hizo un año que falleció mi rata I miss her, Estoy DESEANDO ver el prototipo de la figura de Victor &lt;3, sí porque se pueden tocar !!!! Dios ojalá su yo del futuro le haga abrir los ojos y le diga que arreglen todo NO MORE PAIN, pero si lo piensas, si siguen teniendo los sueños incluso de mayores, es porque hay algo aún sin arreglar o resolver ;_;, el amigo no me agradaba nada, Y AHORA MENOS(?). PERO HAS VISTO ESE FINAL? Me desconcierta un montón, YO CREO QUE SÍ, O AL MENOS SIGUEN EN CONTACTO, porque se supone que de mayores siguen teniendo esos sueños los dos idk :__, A QUE SÍ, GRACIAS 🐁💕, NO ME GUSTAN LOS TRIÁNGULOS AMOROSOS SOCORRO, Y ESE FINAL ME DEJÓ?? ES SIWON DE MAYOR??, aquí tienes PREPÁRATE, Decidme que alguien ha visto los spoilers del 23 DE A MAN LIKE YOU, NO QUIERO SUFRIR SOLA, hoy he lucido a Bruno, Mi rata es una ladrona, Después de los spoilers de Saezuru no sé si me siento feliz o triste",0
442,"Sí pero Mulder, no lo denuncia, ¿qué extraño no?, Dictan 18 meses de prisión preventiva contra Jessica Tejada, pareja de ex viceministro Jorge Cuba. ¿Hablara ahora Cuba?, De los US$20 millones, fiscalía encontró US$11 millones en cuentas de  para  en Citibank de Londres., A quién más habrá delatado. Siguen nombres, Nos sorprende también el silencio de Ollanta, Nadine y de Susana Villarán., Imperdible. Mañana en Panorama., Que metan en la cárcel a Cornejo, para que hable todo lo que sabe. Que es bastante, sobre García., La ""reserva Moral"" que iba al foro de Sao Paulo, que era auspiciado por  No hay reserva moral, Soló una mafia? esa es la pregunta del millón., Felicitaciones por la Exclusiva, Sí es inocente debe venir al Perú, a dar la cara y si no viene ya sabemos porque., No lo va hacer. Son socios en una Ong. Si cae Toledo, dudo que caiga solo. El primer ministro también es responsab, Una pena, pero tiene que responder por los 20 millones lo mismo que PPK, el era premier., cuestión de formas. Buscar recabar información de cuentas y otros., Policía ingresa a casa de Alejandro Toledo. Orden de Allanamiento., No te preocupes ahorita, lo encarcelan a Ollanta., Confirmo la fiscalía que lo detienen?, Es confirmado que lo detienen?, PPK le va construir un aeropuerto para que sus amigos ganen miles de millones de soles, Lima es un horno, Es en serio lo que publican Que va representar el senado? Lo mismo que representa en otros países., La bancada de PPK se parece a los lios de Alfonso Ugarte, ok, si es así, que podemos esperar de la policía. Estamos en tierra de nadie., No será alguna broma de algún usuario de twitter y es una imagén trabajada en Photoshop?, tiemblan en Alfonso Ugarte, Dato de fiscalía. ""Tres fiscales liderados por Castro estarán mañana en aeropuerto para entrevista y registro que PNP realizará a Jorge Cuba, Es un presidente que traerá lagrimas para esa nación.Todo el mundo tiene los ojos puestos en medio oriente.",1
443,"El guardia ruso que se coló en mi foto xD, , Últimas horas en Moscú, El río Moscú parece una pista de patinaje 😂 totalmente congelado, Estaba delicioso, Interior iglesia ortodoxa de Moscú, Estación de metro komsomolskaya, , Rusia, Los viajeros :3 Papá mono y yo ❤️, Espectacular, La plaza roja, Plaza roja de Moscú 😍, Kitay-górod, Moscú, Plaza roja, No entiendo cómo puede estar completamente despejado y haber - 16°C, No podía no comprarla 😍 Adiós Praga 😩, , Maravilloso concierto de música clásica y un poco se opera. La voz de la soprano fue…, , El ""Paseo Ahumada"" de Praga (feria ""artesanal"" de souvenirs), Sinceramente, creo que Praga es la ciudad más bonita que he conocido hasta ahora, Centro de Praga, calle comercial, Vista de Praga desde la torre del reloj astronómico, Estatua movediza cerca del hotel, Comida ñam ñam ñami, Reloj astronómico de Praga, Esto de estar alojados sobre un cementerio judío medieval 👻👻👻💀💀👻💀👻, Teatro en Praga 😁 🎪🎭, Alrededores del Castillo de Praga, Edificios comunes de Praga, , Tickets para la función de hoy del Kouzelný cirkus (Circo maravilloso) en el Teatro The New…, Enamorada de Praga 😍, Praga 😍, He conocido monumentos hermosos, pero el Castillo de Milán me dejó con la boca abierta. Es…, Que ciudad más hermosa &lt;3, Una hermosa postal, Cena en Milán, no vamos a decir que era una gran porción xD, Arquitectura de Milán, Qudrilatero della moda en Milán y mis compras caprichosas (estaban baratas sí), ¿Alguien quiere esas chalas? 😂, Arco en Milán, Edificio en Milán, Catedral de Milán, Frutillas en Milán, a 200 pesos cada una (los duraznos a 500, Stazione Centrale de Milano (Milán). Primeras horas en Milán, Italia, hay gente cara de... y este tipo 😂😂😂😂😂😂 Es sarcasmo , no?, Nail art, Ternuras con patas 😍😍 más lindas mis guaguas, jugando juntas como las buenas hermanitas que son…, Mi ratona ya tuvo su primera vacuna y se portó muy bien 😄, Tengo un lindo porta pasaporte, Los mejores 10 días junto a mi amor 😻 extrañaré mucho esta hermosa semana. Amo lo bien que nos…, Los hermanitos adoptivos más tiernos del mundo 😻 los extraño",0
444,"Yo puedo arreglar ese pequeño caos, ¿Cómo hacer para que me extrañe?, es como un Jet Lag pero por vacaciones, paila, ¿Por qué me emociona tanto entrar otra vez a estudiar?, La espontaneidad fue lo que nos gustó desde un principio., ojalá engalochao fuera el verbo, Desde 2014 no twitteaba por alguien..., tema para otro día jajajaja, Yo la sigo viendo igual..., hasta el tiempo se dió cuenta, Hace 8 días estaba llegando a Neiva, hoy estoy a 3 días de entrar a la Universidad, lo de mi perro son las películas bien darks, Como en todas mis noches recientes, me pregunto ¿Qué puedo hacer?, Antes de conocerte la soledad no se sentía tan mal., Si... Yo tampoco puedo dormir, rendimiento del 100%, Cambio Sevilla por Leicester, y queda perfecto, estoy en la u, dejeme llego a la casa, Sin duda uno de más tristes acontecimientos en la historia del fútbol, nada más queda por decir  el mundo está con ustedes., un crack en todos los aspectos, mañana se rapa el petu, Yo? Siempre, están hablando mal de la mecha por ahí, pero el Liverpool NUNCA ha ganado la Premier, que grande Mario!, pero el movember es solo el bozo, están locos, y haciendo el travieso me ha salido un FUT draft de 187, re loco, quién es ese ruco?, de AW? De lambón será, no señor, las marchas son para pedir un  y buscar detener el sufrimiento de las víctimas., o como dijo el Chicho Serna, una mano de sapos lambones, Barranca!!! A construir paz, Ojalá este premio sirva como impulso para seguir luchando por la paz, Esos del Nobel son unos castrochavistas (?), , Les quedan 29 minutos para votar, Hay esperanza!, cams ya tuitea como severo locutor, BO Zombies hizo un HIMYM muy duro, Decepción, El único equipo que me hace madrugar, Vamos por esa semifinal carajo!!, Neymar puede ser el jugador más detestable de la historia, Se me olvidaba felicitar a  por su cumpleaños. Cuídese (Feliz cumpleaños migue, termine de pasar bueno, y cuídese), DjLloros es un crack, lo mejor que ha dicho en mucho tiempo este señor, canten ""dónde está la msn"" y acaben esto ya",1
445,"Me bañooo y al cumple de fósforo😘😘, Me debe extrañar? 🤔💔, JAJAJAJJA LA MEJOR DE TODAS ❤❤❤ ponete las pilas en la facu ahora💪💪, no estoy casada 💋 te extraño mugrientoooooo , volvamos a la esc 😪😪😪, cállame arre., Connnn esa sencillez que te caracteriza😍😍😍😍😍😍🎵, Cómida con las pibas y a la pile ❤, Que linnnndo todo lo que me está pasando👌, Se termina la semana con un triple mc en Oroño con el gordo❤😍, Yyyyy como te voy a olvidar donde hubo fuego fuego, las cenizas aún me quemannnnnn 🎵😍, Me acosté hoy recién a las 13 , que linnnnda noche con el rubio y los pibes😏❤👌, Eres de todoooos el más hermosoo..🎵😊, Me parece que hoy también instaleeeee 😏, Le pido a Dios que no vuelvassss más !, Que lindooooooo es arruinarse con vos! ❤❤❤❤❤❤❤❤❤❤❤❤, Comiditaaaaa con Franquito y Javi ❤, Me abrazabaaa y sentía un calorrrr que llegaba hasta el alma 🎵❤😍, Pero pensandolo bien creo que es mejor seguir sólo otra vez! 🎵🤗, Casiiiii siempre en mi cama eh querido que esteeeeee 🎵, Igual ya tengo todas las pilas, esta noche Sureñoooo❤, Nos quedamos dormidos y ni me fui al centro con las pibas 😡, Yo se que tienes novia Papi no me enojoo 🎶, Te tiene mal esa rutina yo quiero ser el hombre que te cambie la vida🎵, Loco conmigo yo loca con elll🎵, No tengo más cigarrillos, que pajaaaaa ir a comprar👎, Vamos mi cariño ya no llores más  🎵🎵🎵🎵🎵🎵❤, Nico se fue a vivir solo a un depto y me dijo que me vaya a instalar con el 😍 que mejor amigo que ELLLLLLLL?, Mis amigos son todo lo que está bien ❤, Si yo no le hablo no me manda ni un msj Ignacio 😡👊, Se nota que está biennnn y me re alegra💪😊, Que lindo es tenerla a ella que está siempre escuchandome, apoyandome  y haciendome la segundaaaaaa, no me equivoqué! 😍💪, Apartir del lunes voy a empezar a mirar casas para alquilar , no se habla massss 😍💪, Ya me está gustando más de lo normal mis sentidos están pidiendo massssss, Recién de la casa de Franquito❤ ah dormir!!!, Como lo extrañaba a Francooooo❤❤❤, Intento volar pero no llevo alas, se me quedaron tantas cosas en tu camaaa que siento que este tiempo se me escapa🎵",0
446,"eso no se puede consentir y punto :(, halaaaaa yo sí que no me lo esperaba 😍😍 nada, un día de karaoke y listo, jo muchas gracias 😊, bueno, el mérito lo sigues teniendo (?) 😂😂😂😂, dioooooos, vaya ojo 😂😂😂😂 qué ganitas de volver!, En verdad no sé ni por qué lo sigo intentando, qué bien te lo pasas a mi costa, eh, muchas gracias 💜💜💜💜, lo acabo de buscar y es verdad que el pelo se da un aire 😂😂😂, ayyyy gracias guapa 😙, gracias Fer 😙😙, Me
Encanta
Mi
Pelo

Tenía que decirlo o explotaba pero es que no puedo parar de mirarlo., creo que voy a quitar el mechón de colorines :( va a ser cambio a lo grande, Voy a ir a comprar tinte y todavía no sé ni de qué color me voy a poner el pelo. Qué emociónnnnnn., y no he podido evitar* tampoco JAAJAJJA, no he podido leer el ""evoluciona en"" con la voz de los Pokemon... ay xDDDD, yo que pensaba que ya quedaba poco... inocente de mí 😧, yo estuve estuve punto de ponerme Navajeros después, pero entonces ya no dormía 😂, Ahora que parece que se me ha pasado la gripe me viene la regla y me destroza x2.
Qué abuso es este por favor cuerpo ya está bien., Voy ya por el quinto día consecutivo sin salir de casa y casi que tampoco de la cama., Me iba a dormir hace como dos horas pero al final me he visto la peli de El Bola. No sé muy bien qué hacer ahora mismo., esta tía es la caña vs. es la caña y encima un amor de persona 💜🌸, perdona, que estoy espesa. Gracias 😂😂😂, Tercer día consecutivo que no tiene pinta que vaya a salir de la cama. Pegadme un tiro porfi., jo, muchísimas gracias bonita 💜, Llevos dos días sin moverme de la cama más que para hacer pis y de verdad qué asco de vida., He tenido una pesadilla horrible esta noche y era súper real y encima era con alguien a quien conozco y pfpfpfp., Cómo de pringada soy si llevamdo bien el examen de estadística no me he presentado porque estoy mala y me tendré que presentar en junio., Debería estudiar pero me he despertado y estoy como si me hubiera pasado un camión por encima. Qué guay mañana el examen de estadística.",0
447,"Trasplantan de riñón a iquiqueña de 9 años que era prioridad nacional, así no mas y según supe tb se eliminó todo dato sobre cambio climático😎, IMPERDIBLE 
La diferencia entre la victoria de Obama y la de Trump, 
en portadas de todo el mundo  vía, Cerca de 180 estudiantes de Inacap ha reclutado el INE para el Censo 2017 en Iquique, Toda la música de la Orquesta de Tarapacá se presentará esta tarde en Alto Hospicio, CENSO 2017 Ya estamos inscrit, Exacto...¡!¡
Feminizar lenguaje y que varones se sientan involucrados 
Eso nos piden a mujeres, Obama ¡
Estas son sus 55 fotos favoritas! 

solo alguien así merece ser Presidente de un país, por si a alguien le ""gustaba"" Trump ... 
qué peligroso el poder entregado a alguien así, 
indolente alejado de ppio…, Las devastadoras imágenes desde el aire tras el incendio que destruyó la iglesia de Mamiña, Decretaron Alerta Amarilla por precipitaciones en la precordillera y borde costero de Iquique, Deportes Iquique debutó con un triunfo en la Copa Libertadores de fútbol playa en Brasil, Anunciaron Alerta Amarilla por precipitaciones en la precordillera y el borde costero de Iquique, Malo es q coman margarina q es un plastico, Llegue tarde.

Pero si reirse mucho fuese pecado
A pecar se ha dicho, Mira  
Prox vacaciones vas a Iqq
No se q haces en europa 
( traeme 1 regalo...bueno + de 1 si quieres), Son lluvias altiplánicas estivales, lluvias de verano en altura, no invierno, con su permiso, tomo el extracto copiando imagen... Gracias por compartir, Pase y lea una buena columna, para quienes creen q el lenguaje es NEUTRO.
Homenaje y respeto al lenguaje inclusivo, ..mm
Puente de P de V c/ Bilbao orientacion norte?, Y algunos provocaron incendios en casas, IQUIQUE TIERRA DE CAMPEONES...¡¡Eligen a Edson Puch como el mejor jugador de la liga mexicana, Dos ganadores aún no han cobrado el premio de ""La suerte de ser chileno""   vía, Y 9...nueve...nueve adultos¡!¡!....
 seleccionados entre muchos q postulan... 
Dp de la muñeca, esto, Distancias en Europa v/s Chile
Uselo",0
448,"estamos en guerra estan disparando a los Mejores generales venezuela  lo sabe  y los defiende 

 por eso te atacan, Hasta con el tobo se dieron María Corina y César Miguel Rondón (+desvío de marcha), Uno de los hijos de Ramos Allup envuelto en tremendo escándalo, Uno de los hijos de Ramos Allup envuelto en tremendo escándalo, edo mda mun sucre p petare  el marques  recibimos burla acoso,guarimba 400 flias unidas el psuv nos ignora el clap. auxilio, Trump recuerda que el muro que va a construir también deja fuera al grupo Maná  vía, Capriles pide salida de “Chúo” Torrealba de la dirección de la MUD, DICEN EN LOS PUNTOS QUE VAN A ATENDER 1ro LAS MISIONES 2 LOS CONCEJOS C. 3 AL PUEBLO POR FAVOR ESTAN MUCHOS KAMARADAS, URGENTE TAMBIEN PLAZA BOLIVAR GUARENAS  EN COLA, YA CANSADOS Y DESANIMADOS NUESTRO PUEBLO KMARADA ESPERANDO CARNETIZACIÓN, URGENTE PUNTO FIJO PLAZA JOSE LEONARDO CHIRINO PUEBLO EN COLA ESPERANDO POR FAVOR ATENDAMOS PRONTO URGENTE, URGENTE  en la plaza Bolivar de CCs estan los kmaradas desde las 5am en cola para carnetizar y no tienen ninguna información, Maduro tilda de “basura” la novela que estrenará RCN sobre vida de Hugo Chávez  vía, Maduro tilda de “basura” la novela que estrenará RCN sobre vida de Hugo Chávez  vía, EE.UU. indulta al independentista puertorriqueño Oscar López Rivera, GUERRERO vuelve a sufrir hace unas horas, matan a 7 estudiantes CUANTOS MAS, quien eres   que haces.pasar hambre a otro ser y determinas quien lo merece, Encuentran 72 cuerpos de niños muertos en la costa de “VERACRUZ”…COMPARTE urge., EN MEDIO ORIENTE  USAN LA FE ALA EL CORÁN  PARA TERRORISMO. EN VENEZUELA PRETENDEN USAR LA FE, DIOS ., documentos filtrados de AN muestran pagos a Ramos A por más 154 millones de bs. en 1 día | PSUV:, fotos: Documentos filtrados de AN muestran pagos a Ramos Allup por más 154 millones de bs. en 1 día, me cayo loco vallan a mazorra cuba  alla los curan, usted esta enfermo  si.cuba es bella pero vivo en. mi pais y no deseo mudarme a ningun lado cual es la locura",0
449,"Mi ex entrenador de futbol me mando un mjs diciendo que me necesita 😢,Que bronca no podeeer, Pedazo de gil que es, Se me cayo una lagrima 😍😢, Hoy vi a las hermanas por el diagonal 😄, Media horita y al Gym 💪, Recien llegooo, Se mete en todos lados esta jajajajaja es como la mugre, La quiero ver nuevamente 😔, Rutina de todos los diaaas, A dormir con todo el Mh, Muy bien si es asi, Nunca dejes de soñar ni de ser tu mismo por los demas., Tu y yo los dos chingando, Ese cabron llamando, Tu encima en mi brincando... ✌🎶, Musica para relajar un poco 🙂🎶, Quiero dormir, Me duele la cabeza de tanto estres lpm, La estoy re pensando 😔, Alguien se copa ir a Mc conmigo hoy ??, Cuando los necesitas no hay ninguno... 😴👎, Quiero hacer algooooo, El gordo hdp en breve lo mando a la mierda, Que compañeros del Orto me tocooo en este grupo lpm, Que cansancioooo, Le digo que tengo que ir a trabajar y me pone ""anda besos"" ,Mas busca no ?, podes mandarme un mensaje croto jajajaja, Bosteros agrandados los odio..., Altos temas me descarge, Capas ni lo voy a usar, Me desperte de la siesta y estaba jugando river y boca jajajajajaja, Estoy super destruido, Entro en 1:40hs lpm, Fue no duermo y me voy a trabajar asiiii jaajjajajaajaj, Que te paso ??, Que paja trabajar sabado y domingo lpm 😐, Me hace enojar mucho 😔, Me dice cortante y es mas cortante que yo... No se da cuenta 😐🖕, Estara enojada ? 🤔, Cero ganas de levantarmeee, Le daria el beso de ""todo esta mas que bien"" 😊😚, Estoy asi ""😐"", Me hago el enojado y flasha jajaja, Ya esta, Perdi los fuegos con agooos 😫, Que tranqui el trabajo 😏, Me siento re molesto, voy a bajar un poco jajajaja, Llevo ya mucho tiempo buscando una aventura Quiero que me regales un viaje por tu cintura 😏, Dame de tu podeer No te pares de mover, Si me das un beso te lo quiero devolver, Buenos Dias ✌, Soy capas de hacer enojar a alguien por una boludes ajjajajaajja, Me falta alguna compañera 😍, Hace calor la noche esta tan linda como vos 😚, Creo que todavia no me cree nada de lo que digo ,Ya lo va hacer, Estoy perdiendo amigxs creo, Tengo un re sueño, Creo que se enojo 😑",1
450,"El rock colombiano esta de luto, paz en la tumba de Elkin Ramírez cantante de Kraken., Título 18 para el más grande  sin duda uno de los que más va a disfrutar a sus 35 años., Para que no discutan yo me quedo con Maradona, el mejor que ví., este sería un refuerzo de jerarquía que puede ayudar mucho al equipo, Que foto!!! Los mejores del mundo!!!, Se fue uno de mis ídolos, un crack y uno de los que me hizo amar el fútbol. Paz en la tumba del gran Roberto Cabaña…, Ya tengo mi libro, muchas gracias a  por la firma, ahora a leerlo. Grande, felicitaciones, bien merecido, una lástima no estar allá par verlos., muy buen artículo y comparto todo lo dicho., ojalá reciba una respuesta porque me confirman por internet y cerrado. Había recomendado su restaurante y ahora quede muy mal., Me parece el colmoque en el restaurante Misia, me confirmen una reserva por internet y cuando llegue este cerrado…, Totalmente de acuerdo, Muere un excelente músico a sus 53 años, Feliz navidad y felicidades por esa novena estrella. Un abrazo, Jorgito en Australia? Seguís jugando fútbol?, Y todavía existen algunos que lo cuestionan., pensaba en el  y se le olvidó por completo el  fracaso total, Por eso mi  es uno de los más grandes del continente., Mis mejores seguidores son:       Descubre el tuyo en:, no hay porque disculparse, fue una opinión y el amor por  y este país, está más que demostrado. Grande Pulpo!, Grande  el gran salvador. Hala Madrid, Mis respetos para  este es el mejor homenaje, El fútbol está de luto!!, Lamentable lo del avión que transportaba a  estamos todos atentos, Asciende Tigres de Soacha, que mal el Pereira, Se siguen vendiendo los discos, CDs o similares!!! Éxito el nuevo álbum de Metallica., Grande  la afición celebra. Se acabo esta pena en la B. Un grande de vuelta a primera., Golazo del Tecla Farías!!!!!este año si es!!!!, Profe hacerle fuerza al América, está tarde se logrará el ascenso, como no puedo verlos por la distancia, por fa publiquen videos, Hoy es el día esperado, vamos con toda por el ascenso a primera",1
451,"Se que esto da para más. No pienso dejar todo como si nada, yo no soy asi. Es a todo o nada. Corta la bocha!, Me levante con la RE lija y el VERDADERO mal humor., Yo también te amo! 😍♡, ""si te cortas el pelo corto van a pensar que te volviste torta"" Yo nunca fui torta AJAJAJAJAJAJJA. 😂, , Ema dice que me va a sacar buena Mañana a seguir prácticando, estoy muy contenta. 😊♡, Ya nadie me para en esta vida, mi futuro lo hago yo., Uno quiere dormir pero no, ellos tienen que hacer el re bardo porque les re cabe y porque les chupa un huevo que el otro duerma. 😒, Me duele la nuca lpm. Me voy a dormir, no doy mas., Hoy la rompes hermano, muchos éxitos. 👽🎺, Tengo una re bronca, no me saquen la poca paciencia que tengo., Váyanse a la concha de su puta tía, no digo mas nada. Después no me rompan las pelotas a mi. 😘👌, No le voy a contestar mas, si me extraña que me lo demuestre y si quiere estar conmigo también, me canse de palabras., Mientras ayudaba a bru, pensaba en lo que yo había planeado para nuestro primer año. Que pija loco., Que pija es amar y que el otro no sienta lo mismo. 💔, Rock, amigos y birras. 🎼🍺, 53 de papi. ♡, Un bebe me sonreía, me hacia caritas. Era hermoso, tremendo ojasos. 😍 babababababa. 👶, Cumple de papá. Sos único. 😊, Todavía no caigo que es mi último año.. ♡, Quiero empezar el colegio, extraño mucho a jose. 😔, Aguante la birra, es lo mejor que existe en este mundo poronga. 🍺, Sofia sos mi alegria de todos mis días. 😍♡, Me siento enojada conmigo misma. Por lo pelotuda que fui y sigo siendo., Nunca más vuelvo a mandar un msj.👌, Mis compas son las mas zorras, yo estando soltera no hago ninguna y ellas con novios los hacen re cornetas. 😂, Con las putas. ♡, Hoy jajajajaja le doy sin asco a ese vodka. 😂, Cuando se rían de ella por no actuar igual que otra gente, por…, Me quiero hacer trencitas y ni pelo. 😂, Me queme toda, odio el agua caliente. Puta madre. 😭, Por mas personas PELOT... enamoradas., Te extraño pero me la re banco., Mi heroína en este lío. ♡, , Dije..  Hoy me duermo temprano. Las pelotas JAJAJAJAJAJAAJJ",0
452,"Perú es muy linda. Que cagada si le regalan la vaina a Colombia por el error del año pasado., No entendí de pana., *apaga el TV y se va a dormir*, De las que han escogido, Perú es la más bonita., Enorme el esfuerzo  👏 partidazo el que dieron., Vi ganar a  el más grande de la historia, su 18 título en abiertos., Que partidazo, es para admirar ese tenis, Me parece que esto ya es de, Y como era costumbre, al quinto ser, Ha sido un juego violento, Quiero que gane, Como en los viejos tiempos, Aún se me hace difícil de creer las formas como se manifiestan las bendiciones de Dios en mi vida., El alivio al alma me lo brinda la fe en Dios y la música., Es tan duro ver a mis papás llorando., La vida sorprende que jode., Las  están a tres outs de ser campeones. Y sí, mi papá está feliz :), Y yo estoy loco por ti., Las Águilas están on fire., 6 porque se va del país., Atlanta merece estar y ganar el, Y una hija como Ivanka., Ay chamo, toy cagado que venga Trump ahora y no me den mi green card., Que raro., Bueno, mucho éxito, Ojalá esto siga así para cuando pueda yo ser Presidente. 😂, Acabar con el gafe en Anoeta y Luis Enrique pone a Cillessen. Va bien, pero no es titular., Uno se apura a graduarse y después añora la Universidad. Por eso se debe aprovechar el momento por el que se esté pasando., Yo no entiendo en qué momento EEUU se volvió un país no great... Si esa vaina es arrechisima., No es tigre, es tiguere. Pero si suena como tigre., No entendí., Pero ya tu eres el presidente vale, chillax., Joder, que complicado leer este mensaje., Un lugar especial en el cielo para el que popularizó el ceviche con salsa de tomate., Ironiiiiias de la vida, que mala jugada del destino., Con solo una sonrisa, mi cabeza volvió loca., Una vez que uno comprende el futbol americano chaaaamo. Que deporte tan brutal., con decirte que en esos cuatro minutos se hicieron tres goles de campo y un recepción demasiado brutal faltando tres segundos, Green Bay aun existe en el juego por la estupenda primera mitad. Aaron Rodgers haz algo!",1
453,"Para la familia acuática que conozca a la nadadora Fernanda Armenta y puedan ayudar económicamente y con sus oracio…, Gracias  por siempre estar! En  hasta que te salgan alitas 😜Buen inicio de semana 😉, Qué final!! Gracias   Maestros del tenis, cátedra para la historia    🎾 🏆, Vargas es puro corazón pero se tardó el referee en parar la pelea, gracias, te mande mensaje con mis datos de contacto, saludos, ""El caldo no está para hacer albóndigas"" ✔️✔️😜😜, Que lindas palabras para   gracias, Vergüenza que medios y jueces sigan pidiendo a  explicaciones para que crean la golpiza que recibió y l…, qué tal, te mandé mis datos de contacto por mensaje, saludos., te mandé por mensaje mis datos de contacto, saludos, 🙈😱😪😭.... suerte!, Descanse en paz Don Aureliano López, maestro de muchos y ejemplo de jefe de información de deportes de la vieja guardia. 🙏, Ahora resulta que todos son Tigres  👎🏻✖️, Cagajo 😤😤😡😡 ni por que es Navidad 😓😓⚽️⚽️🦅, Por fin... otra lucha de  desde su retiro como atleta contra los malos dirigentes de la federación de a…, Y eres todo un guerrero! Valiente en la plataforma y fuera de ella. Abrazo  y pronta recuperación 🍀, Te queremos y admiramos   🍀, No puede ser 😔 hijos de p... abrazo  recupérate pronto, ánimo y para adelante como tú sabes 😤😡, Moisés Cosio, presidente de  en anuncio oficial del regreso de un equipo de basquetbol profesional en…, Gran ovación del público por el anuncio de la llegada de, Genial noche con mi ex jefe Nelson Vargas,  y súper Ange, recuerdos sin final y esperemos muchas histo…, Saludos, Buen viaje  cuídate!, El basquetbolista urbano Grayson ""The Professor"" en México para promover  de  en entrevis…, En su visita a México como invitado de  el basquetbolista urbano  en entrevista y convivenci…, En tiempo real, el artista gráfico  realizó un colorido mural en la cancha de basquetbol rehabilitada por…, Nueva aportación de  al deporte con rehabilitación de canchas de basquetbol,al ritmo, Aunque no creas en la filosofía de las galletas de la suerte,  te quiero!! me hace…",0
