tid,text,gt
366,"The  leg team getting the full  experience at HQ with  telling the  story…, Nothing like some  team bonding  class in  @ Blue Ribbon Cooking School with some great…, In this new world disorder,  you are speaking to my soul. Although ""Mediocre or poor skills"" is puttin…, We were FOUNDED on  of  ? These are LEGAL US residents &amp; THIS is discrimination  where…, Heartbreaking what is happening in  these are hardworking families &amp; people in search of better lives…, Unacceptable. Unjust. Unforgivable. This is not American nor does it stand for our values., if you go back to my original post which you commented on, I was talking the wall, nothing about muslim immigration. ???????, Congratulations   and it's students are lucky to have you, didn't mean you to get caught in the collateral--wall wouldn't have stopped those posing as refugees; effective policies would, As a  &amp; product of a  I know building this  will be ineffective &amp; waste of time and…, When our partnerships have names &amp; faces-- pleasure partnering w/    to get internet acces…, Returning to  weather&amp;politics but remembering that you saw  &amp;  is filling your soul Thanks, Politics is not a bystander sport. Proud to stand with the  ✊🏻✊🏼✊🏽✊🏾✊🏿, Ummm🤔am I missing something? ""Republican Men Say It’s a Better Time to Be a Woman Than a Man"", Critical now more than ever to look at how a Trump admin is already affecting the world order, Women of Wireless discuss   &amp; the future of, “We have a cultural lag where our views of masculinity have not caught up to the change in the job market”, Let us never forget that the work we do to close the  is about people., Incredible to be a part of this great announcement  =a  national stakeholder, Unacceptable. How else must we recognize they are not fit for office. End, hahah thank you :)  for the win always, Thank you    for having   @ the  Awards…, So impacting to hear how our  partnership w/  &amp;   Marcia Lewis…, Year 1️⃣of  ✅🏠 success boils down to partnership &amp; collaboration",0
367,"Can  even tie his own shoelaces? 😆, Are we going to look back in 20 years and see an explosion of growth in Canada that can be tied to Trump's election?, I wonder if Canada is going to benefit from the US political meltdown like Toronto did from Montreal's., That changes with full automation. Human carrying drones that you summon from an app on your watch are coming., Practical flying cars couldn't work if the incompetent drivers who cause 1.3M deaths/yr on the ground took to the skies., Flying cars required a bunch of conditions a to be met. Autonomous driving + light motors + batteries. They're coming. 😉, Sometimes the 80s kid in me snaps out, looks around and can't believe that we live in ""The Future""., 🙄, Technically, they already have. No HDMI or DisplayPort on MacBooks or MBP. iMacs can serve as displays in target mode via USB., Watching  Easier to believe  as President than Trump destroying the Republic., Try again after the first tweet and it reverts back. Clearly a bug. Twitter  impossible to reach., This is Twitter's own client. If you log out of your account and back in, images don't count towards 140, After logging out and back in image doesn't count towards 140. But only for the first tweet., Image character count is still broken for me. 😩It's a  I'm on 6.71.1. Can you DM me please?, Does this work as announced for anybody? My attached images still deduct from 140 characters., I can't get any help on this. I've deleted/reinstalled the app. The bug persists., Bug: attach an image. It uses up characters. Log out and back in. Image no longer counts towards 140. Next one does again., Example: John Doe handles payments at ACME Co. When I issue an invoice, it has John Doe's name on it, not A…, This has forced me to make a workaround putting the company's name in the First and Last Name fields. Am I missing something?, When issuing an invoice, it shows the recipient's name on the invoice. I want to invoice a company, not someone who works there.",1
368,"Damn. Stan Grant is a brilliant journalist. Did you just see that?!, ""Is that [US-Aus refugee deal] locked into?""
Turnbull: ""Well it's certainly agreed to."", . ""This is one of those clarifying moments in American history."", I just got home from a 13 hour day. But today in History we discovered a young Joseph Stalin:, Clever thinking from Peter Hartcher: Donald Trump's folly is a once-in-a-century opportunity for Australia  via, Yesss, Ayyyy, Heaps of police all around  for far right rally group. Can't get close enough to see what they're prote…, Federal judge blocks Trump immigration ban nationwide, Smashed avocado for less than $22 - Sydney housing affordability here I come, The  has just launched in Australia! Exciting to see where it's headed. Check out more here., Issue:
- Man posts SBS story on 'fears' of US-Aus visa changes
- Everyone freaks out 
- Story updated in total back…, Serena Williams thanks God for her  win: ""I just kept praying and praying"", Pure class. These women are amazing., Read this whole thing thinking you were at a nighttime game at the tennis. Was so confused. Hahah, Incredible., My mother is a genius., HOW GOOD WAS THAT!, I got to level 3 - better than 99% of my fellow Australians. Can You Place These Australian Landmarks On A Map?, Journalists across the country are using a Slack channel to tackle Trump  via, Finally! Snapchat Discover cleans up its act with fake news, promises age-restrictions on some Discover stories:, Buttt the view is still pretty good, Yes, it was a mistake to catch the Manly ferry on  - staff doing their best!, ........what, Dow Jones breaks through 20,000 for first time, buoyed by Trump, company earnings  via, 2017 Australian of the Year is Alan Mackay-Sim, Some of the best suggestions: Eight alternative days to celebrate Australia Day that are not January 26 -, The Press Should Skip the White House Briefings, Celebs Threatening Trump Doesn’t Help  via, UPDATE: It's been five and a half hours and no questions about kids. Doing well so far",1
369,"Respect can be given. It has to be earned, Ok! I admit it my punctuation is horrible but I will be happy  about  my finishing 2nd in a  grade 7 Spelling Bee. Lol!, Good job!  challenge a country testing Ballistic missiles ""Iran is on Notice"" and they will Kneel down 2 U. Here we go...., how such a good skater like Poo can't put up more points is fukn ridiculous. Get gone u 💩, even for a loss pls Chia just get these guys gone., Thanks for giving   30 some odd days. What a joke., After these 2 games it should be a must win Tomorrow vs Canes., Is this making America great again?, If George Dubya had a shoe thrown at him what might be thrown at  during a presser?, , Old video or not fuck that goof who said get out of my country., He was no Russell Terrier 2nite if ya catch my drift., this  game has become one of those "" I hope we get 1pt atleast"" kinda games., shit power play leads to that 3rd goal., Take a look up at the  right now Venus and Mars visible., I agree with 👆Cgy and Stl both have suspect goaltending at this juncture and we are in the flames' head., Long live Sally Yates for not bowing down to  and sacrificing her job for her convictions   . Enter next trump puppet., News flash! New acting US AG vows to be  puppet., Kudos to Sally Yates for standing up and not failing  in the face of, thanks to  for in a way predicting this blasphemous presidency and his divisive policies, I'm guessing there will be a lot more knees taken during  in the near future, A pic for the ages., hope she runs into a pack of Dingos, For fuck sake now society pays for his meals, hydro, cable etc. He should get lethal injection, don't worry your well on your way it's hotter in Hell, Feel for you Scott I always enjoyed listening to you on the radio. Will always remember your reporting from, Spencer is a piece of shit. Loved watching him get decked by a protester recently., Things that make you go hmmm!, with that said it's late here on the Westcoast so toodles. Sleep tight.",1
370,"3) The St Patrick's Day parade should be reflective of our morals and show the world that we don't appease people like Donald Trump., 2) And if he does then on St Patrick's day we'll have another March and makes sure America know's WE DON'T WANT HIM THERE!, 1) Well then let's have a march in Dublin to make SURE he doesn't go., Don't meet  &amp; think you're representing Irish people     via, He was as Irish as I am. Here's the pint of Guinness I just ordered him. Nobody wi…, I imagine he was. He was one of the principal reasons I wanted to be a actor and not a movie star., What a scene, what a film., I hope there's a pint of Guinness on for him upstairs., There are no words to express how great a loss the film community suffers with the passing of John Hurt., Nooooooooooo!!!!! I always wanted to meet him and never got the chance. What an amazing man., What experiences around torture has  had to qualify him having an opinion on whether or not it works?, We do! Give us a DM there and we'll figure out when we can hang!, Seriously huge congrats to  That is freakin' awesome. 👏👏👏👍🙌, Haha. Thanks mate. Next time maybe. 👍, Oooooh that's tough man., Thats the drivel I'd expect from an apologist of a man who thinks it's ok to violate women 'if you're a star'., Now he's a Totalitarian dictator and a lover of child rapists because he refused to go on your show?, Do your homework mate., 5 Questions on Theater’s Role in Democracy, Just like the first Trainspotting. So pull your head out of Donald's ass man., Ewan is promoting a film which is designed to highlight real social and economical issues., The acting community has created a forum for discussing contentious political issues for 1000s of years!, It is my friend! You can buy me a drink next month!, Thanks guys!, Would it be ok for me to give the Revenue the  about my accounts? That's acceptable yeah?, Stunning out there., Cheers pal. Free Fire's out next month. Good for those who loves guns and moustaches. 😎👍",1
371,"👏🏻👏🏻👏🏻👏🏻👏🏻well said sick of the begrudging whingers 👏🏻👏🏻👏🏻👏🏻😘😘😘 COYBIB, Take a moment to read eye watering and so very scary, your determination &amp;ode dedication to seek justice for Banaz &amp; your compassion and empathy is inspiring 😘😘, honestly Deeyah as difficult as it to watch it needs to be shared n reshared tis the silence that kills, R.I.P Banaz Banaz A Love Story. An Emmy and Peabody winning film by Deeyah Khan ©Fuu...  via, that Australia celebrates a day that seen the utter annihilation of the aboriginal people, Stop Trump from gagging women’s doctors all over the world. Lift the, I was at the women's march on Sat in solidarity with all peoples who stand against Trump&amp;ilk fantastic day  onlyspoketruth, hmmm could I be??? One to ponder me thinks the world has tons of beautiful visionary women…, someone out there could surely help this fine young man fulfil his dream of becoming a pilot ambitious and determined 👏🏻👏🏻, Less than a week in and already his mission ""to make America great again"" involves walls, censorship &amp;discriminatio…, They said just wait &amp; see! 😱😱😱, Sure why not 😊, My dear son  introduced me to this fine young mans work inspirational stuff, great to meet you yer bleedin deadly(dublin slang 4amazing)😘😘, Embrace I have been so very very much embraced should have brought notebook n pen...next time, eh! So ye went? Chk yer messages 😁, Going to this tonight some tickets still available, awh poor you n baby too keep strong as the saying goes "" this too shall pass"" doh I know it doesn't feel like it rite now hugs, People power so many many different folks out today SOLIDARITY is the key, listening to the one and only Albha empowering stuff, great piece  thanks sometimes i find it hard to respond when confronted with such accusations so from the…, apt for the coming times me thinks, wow! Such great news👏🏻👏🏻👏🏻👏🏻 as the the great  sang ""freedom""#, must be bursting with pride 😘, well done emmet amazing stuff ""heartbreak"" is just the mutznutz",0
372,"PM  has just revealed on  that he donated $1.75m to the Liberal Party last year., Wow. That's not so cute, Bambi., That was Betty. Didn't care, spoke her mind - which usually had a swear word in it. Sadly missed. via, Australian Story returns on Monday Feb 6 with the story of athlete/artist Sophie Cape., Regular presenter Tony Jones is on leave from  this year, but  returns in May., Just in:  returns Monday, kicking off with a new presenting lineup:, Vamos! What a great match., New AM presenter  takes over the chair on Monday as program marks its 50th year., Via  Fine young cannibals: ripping off other journos' work (like I did) is killing our industry, ABC announces four-part doco series Ice Wars, from Feb 7:, A very merry Christmas to you State-side, cobber. xx, Major magazine publishers no longer bothering with sales figures, reports, Great news: Terrific journo  joins  as  Political Correspondent., Some people call it ""raining"". I call it ""washing the car"". 🚗👌🏼, No it's ... evocative. Somehow you feel you can guess what will happen next. 😬, Especially love the pic!, Great opportunity., ABC's  reflects on 3 years in Africa. Including that time he ate spaghetti in Somalia., Sally Riley, Wiradjuri woman, ABC Head of Scripted Production, one of Top 100 Foreign Policy Leading Global Thinkers, Congrats to the  team, winners of the Human Rights Media Award for the  story that led to the, That's fantastic., ABC response to News Corp commentary about shortwave broadcasting, Sad to farewell the wonderful  after a trailblazing career at the ABC. She will be missed., Horrifying story so well told in a digital format., Everywhere I swim now seems to be either sharky or croccy ..., ABC high def channel is now live on channel 20 (News 24 is now SD, still on channel 24). All the info is here:, Instead there is a new Quill Award for Innovation in Journalism, ""to recognise fresh talent and creativity in the digital news space"".",0
373,"thank u!, how much are tickets?, mother, see if im wanting to start a sleeve, I take it im best keeping it either in colour or black&amp;white? I like the way yours is styled, Wednesdays are a complete write off from now on, am a fuck going in for one lecture, Aw naw right donald trump jr is even more orange than his da, Everything is booked for slag de euro  eeeee so excited  see you in Portugal and Spain 🇵🇹🇪🇸, I cant believe Winona Ryder invented acting, how stunning is the sunday, That sunday is fuckin beautiful, actual dont know what happened to my voice earlier 😂 fucked it, Got 67% overall for Making of the United States course, so sorry hannah 😔❤️ rip millie x, The bit where renton and sickboy are in the loyalist club sums up the mongos that actually go to these things, Also sickboy can marry me if he wants X, Trainspotting makes me proud to be fae Edinburgh everyone go see it so u can see ma beautiful city (and the ugly parts), Give Ewan Bremner a fucking oscar, T2 was fucking incredible, About to see T2 and am buzzing to see sickboy, Fuckin. Hate. Tories., watch out  🌚😂, [Valentine]  Valentine should be  Who should be yours?
via, War-like flashbacks to third year, Wish I was going to the Trump protest in town tonight but T2 calls, YES HOPPER!!!, [Hidden Twin] Your Hidden Twin is  Who is yours?
via, This lecture is so dull someone save me, tigers and sharks or im selling my tickets, flora and co next to me need to learn to shut their cunt when they're in the fuckin LIBRARY, the living legend josh franceschi, Think a just sent the wee old woman next to me at the station into shock because im wearing cropped jeans ❄️😅, doing a history course all about the body makes u realise how dumb ppl were and thankful for science, reading about how renaissance society questioned 'whether the uterus makes women eager to procreate, and desire the male' hows ur sunday, idk why always find myself listening to it when im travelling? young and reckless :$ x, think wild ones by yams is so underrated",1
374,"The  releases ""The Need for Regional Governance in Tampa Bay"" prepared by, If Tampa Bay wants a modern transit system it needs modern governance  by  &amp;…, Here's your monthly round up of some of the  good stuff  … If you're not subs…, These US cities have a lot at stake in Trump’s immigration ban, How  Service Cuts Pose Extra Challenges For Low-Income Riders, The  is changing the way they analyze transportation equity:, New   Guest Op-Ed: Partnering on Automated Vehicle Pilots and Ensuring Two-Way Streets to Success, The national infrastructure debate: A  reading list, ""The gaping disparity between the two approaches &amp; huge unanswered questions about where the money would come from."", . Document of the Week: 1946 Draft Reorganization Plan Creating a Federal Transportation Agency, Happening now at  interactive workshop on how to deploy a fleet of AVs in the, Interesting from Trish Hendren: state DOTs ask what infrastructure will we not need? (traffic lights, variable message signs?), Thank YOU  It was a great discussion., Thx to  for moderating a very substantive session on transport innovation in the  at, . asks: What’s role of the federal govt re TNCs and transit? Panel cites Mobility on Demand as good example., Just like LA Metro &amp; MBTA, KC soon to accept unsolicited proposals to “ensure due diligence is done &amp; better ideas for service"", Hear about it at  today!, Overarching theme at  to accelerate transport &amp; tech deployment need procurement reform. Need new models sez, not planing to duplicate service on high capacity corridors. Focus is on the multitude of transit gaps (e.g., FM/LM), From transit agency official re  service for persons w disabilities: there is plenty of demand and agencies need partnerships, Key theme in transit/TNC session at  focus is less on mobility as on accessibility. Important distinction., Gr8  panel addresses transit agency partnerships w TNCs. Real world examples in DC, KC, NJ h/t",1
375,"no Uber in Ptbo? Hope you guys got home safe and sound. Happy new year to the fam!, Great article today from  about  Scale-Up Program, Yes!!! Needed the soothing voice of  to talk us through tonight., I knew it!, So excited to help support this incredible group of companies!, Was great to see you there!, Very cool talk at  by  About founding Twitter, creativity, and more., Fun science activities  for, Laurier has family friendly activities!, At Google Waterloo for  Found some Google cookies (the yummy kind):), Google, then Laurier, then we will see how everyone is holding up! How about you?, Fantastic job on  Kristen and team!, Hey  you've got to check out the team at  Met them today! Awesome concept for rating dishes at restaurants., Had the most delicious mini scones this morning from  out of this world good!, Can't say enough good things about the Delta Fredericton! Excellent service, beautiful location. Wish I could stay longer! Thanks, GOLD!!! Definitely worth staying up past bedtime. :), I love this! Kiddo here wants to be an Olympic swimmer. But only racing, not synchro, because she likes the goggles!, Yessss! Fantastic swim!, I know an aspiring astronaut who would love this for her birthday! Hint hint, First Saturday of the season at, Inspired by the accomplishments of  founder of League, award winner at the, We had these at our  event last week, they're amazing!, , On our way to a free movie at the library, thanks to  for the heads up!, 100%! Plus, perogies. Wins all around., Thank you  for the amazing perogies tonight! Soooo good!, Ok I need to get in on this! Order placed for next week's run. :), Hours and details at  :), Scones!!!  ""  Look for it on King near Queen Street in, Outstanding presentations this afternoon by 2nd year  students in the  Sustainability Challenge!, Intense battle on  tonight! Way to go Alex!, Yessssss!!! Congratulations Alex!, Cheering for Alex!, The only improvement would be to spread them around the house... better to have a wine opening tool handy wherever you are!, WES2008 forever!",0
376,"Backstage in Biscuit Land is a wildly creative place  via, I’ll be there tonight!, I’ll be Wednesday eve, and then heading over Fluevogs for big  event. Join me, I’m going Tuesday eve. NOT TO BE MISSED!, I’ll be there!, I’ll be there!, I’m getting this framed and it’s going up on my wall. Thx., I figure we at PuSh must be doing something right, if you’re choosing to attend. ;-), Thx Stepan!!!!, Couldn’t agree more! Final performance at 2pm today. Should be a few tickets available at the door., Final performance today at 2pm., Revenge of the Popinjay, Performances tonight and tomorrow afternoon., Halfway! to reaching our fundraising goal. Join me in making a donation. It will be doubled., A stunning  work. One of my personal favs., Actually  3 performances. A 4pm matinee tomorrow and eve shows Saturday and Sunday.  ., Couldn’t agree more!, The reviews are on. ;-), I’ll be there. Join me., Tonight! I’ll be there. Join me!, Running at the Roundhouse., Wallflower: A dance to remember, Club PuSh Friday night., This Friday at Club PuSh. I’ll be there. Join me!, Dirtsong reinvigorates music and words of Australia's Aboriginal cultures  via, Written in real-time by writers across Canada, Town Choir is a choral performance like no other  via, Final performance tonight. Portraits in Motion creates simple human magic  via, No easy answers about anorexia in Mess  via, Portraits in Motion creates simple human magic with old-school flipbooks  via, The Fredmeister!, Only tonight and Thursday evening., Only 2 performances remain!, Queen of Vancouver theatre, Joy Coghill, dead at age 90, Portraits in Motion. That’s where I’ll be tonight. Join me., Hank Bull retrospective documents a central figure in Vancouver visual art  via, Stellar night. Music on Main delivers once again., During the  your gifts will be matched dollar-for-dollar up to $15,000!, Avoid disappointment. But your ticket. Ow!, I’ll be there tonight. Join me!, Couldn’t agree more!, Written in real-time by writers across Canada, Town Choir is a choral performance like no other  via",1
377,"houseandhomemag: 9 Valentine's Day recipes for delicious love-themed cakes and treats 😍❤️😍      …, houseandhomemag: Look inside Kourtney Kardashian's daughter's little girl bedroom of dreams 😍    …, SelfBuildDesign: Save 50% off advance tickets to selfbuilddesign show - only £6 per adult!*   *ends 4pm 27th Feb… …, SelfBuildDesign: RT PenistonLtd: Come along and say hello to us 👋 SelfBuildDesign, houseandhomemag: Top tips on how to create the perfect bedroom, according to interior designers Think Contemporary ✨  …, houseandhomemag: This amazing gif shows you exactly how to layer a room ✨, houseandhomemag: Look inside Kourtney Kardashian's daughter's little girl bedroom of dreams 😍    …, houseandhomemag: This amazing gif shows you exactly how to layer a room ✨, houseandhomemag: Top tips on how to create the perfect bedroom, according to interior designers Think Contemporary ✨  …, SelfBuildDesign: Get expert advice on a range of topics with our seminars &amp; masterclasses - see more here:  …, houseandhomemag: Top tips on how to create the perfect bedroom, according to interior designers Think Contemporary ✨  …, CityLoftsLondon: Good luck englandrugby twickenham_stadium  in   today from team… …, Image_Interiors: Our guide to creating a home office that's both pretty and practical ..., CityLoftsLondon: Good luck englandrugby twickenham_stadium  in  today from cityloftslondon  …, houseandhomemag: Top tips on how to create the perfect bedroom, according to interior designers Think Contemporary ✨  …, CityLoftsLondon: Honed   in this, SelfBuildDesign: Pick up our March issue for all the latest products. This handy durasupreme 'Toe Space' drawer can be installed in… …, Image_Interiors: RT UCDEngArch: Winners of Irish Design Hero Category odonnell_tuomey featured in February Issue of Image_Interiors Congrat…, Image_Interiors: Sommelier-picked wines that are perfect for miserable weather, with oxbelfast.  …, CityLoftsLondon:, CityLoftsLondon:",1
378,"befitting of an unimportant unelected holdover leader who won't be remembered for a thing, that rogue POTUS staff account is like a thousand times more fascinating than any work of fiction in any medium right now, i'm well and truly disturbed this morning. twitter, where/how can i act in support for increased immigration to New Zealand?, yeah true, i'd be keen to at least find some decent fb buy/sell groups, it's a path of inevitable emotional anguish 😈, anyone got the knowledge to hit me with tips for buying secondhand mens clothing online? preferably nz-based, this isn't gonna end well and you know it, both of these NFL playoff games have been such duds, show last night was damn good. also not crawling with 20 year olds?? was starting to think that wasn't possible in wellington, listening to these french girls drag pawan in their native tongue is 100% my favourite thing to happen so far in 2017, she was my age when this was composed and released 😕, Mica Levi is TWENTY NINE wtf, please please please never pay anthony fantano any mind, fuck housing as an investment, fuck the boomer nest egg. fuck the millionaire john key and his shitty, forgettable legacy 👎, in other words soz i'm not much help :P, hmmm i kinda use youtube more like soothing online tv and watch playthroughs, video series etc, what are you after?, don't needa post a bunch of albums, this song is emblematic enough of being a teenager on it's own ♫, it's super expensive but this stuff from commonsense is a godsend, chat at the start of that 1,2switch trailer  - ""OMG IS THIS RED DEAD REDEMPTION 2?!"", ABORT, good cutscene, it's something that clogs up the tl on the regular across most mediums, the la la land thing is just the latest eye roller, seeing a film and having negative feelings about it &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; dismissive hot take about a film you haven't seen, rip in peace scott dolph, for those unfamiliar there's a lot of.....spraying things, this mario sunshine agdq run is indelibly marked by simultaneous piss twitter",1
379,"Good to see the Championship clubs creating a working party with the WRU

Needs of the amateur game very different to the pro

This'll help, indeed, Ripper. I think Owen Williams' defence would be up to it., indeed Andy. Or Owen Williams. I'd love to see a second distributor at 12, Key to Wales performing well could be the selection at 13. 

Not 7.

Jon Davies having a poor season by his standards., yup. Although Jonny Gray has the work rate of 2. Young Alun-Wyn Jones in the making., indeed, Mike. But I genuinely believe that the Scottish backline have four tries in them over 80 mins., Don't understand the discord between Brisbane Tens organisers &amp; NZRU

I know the rest periods for ABs &amp; I live in Cardiff, Some  brain squirts 

- Ireland won't beat Scotland 
- England won't beat Wales 

Which means the slam is off for the big 2, Scot v Ire could spin the 6Ns on its head

By no means a given for Ireland 

Scottish backline easily capable of scoring 4 tries, tricky. Plays/ played three positions to test standard. Not many can do that, Matt Giteau leaving is the last vertebrae of Toulon's 2012 spine being removed. 

Hayman, Bakkies B, Wilkinson, Giteau. 

Rebuild required., In reality, 3 out of 5  wins is a minimum requirement for Wales

2 home games and Italy away, Joe Marler must have been drinking Araldite for the past month

Awesome recovery from a leg fracture, Joe Marler being fit is a massive boost for England

Eddie J will be very happy with that, Can't wait for the  

Huge tournament for Rob Howley &amp; his squad 

Much will be decided as a result, Six Nations special out tomorrow 👊👊👊👊⬇️, I'm going for a full Prince Albert, Mike ☺️, I haven't played for 15 odd years. 

Just bought a new DJ controller. 

My midlife crisis is coming along swimmingl…, Having a clean out. 

Came across this, what am I gonna do about ma legs..... Charlie Murphy.....?, Today is the 44th anniversary of 'that' Baa Baas' try

*deep breath*

Am I the only one that thinks it is overrated due to poor defence?",1
380,"that's where you're wroNg, !!!!!!!, This is exactly how I imagined it and it's amaZING I'm shOOK, these are amazing omg, what, I honestly love this idea.  It's so unique to me, I thought it was a joke that kids watched these until my neighbours child was watching them on HIS TABLET and I was…, I'm scared cause right when I got a notification for this I was singing that part, Even if anyone parks too close to the Range Rover it beeps.   Spooked me hard, Bet none of y'all remember this snap. But I'm here to bring back that memory of it.  If this is on the album I'm rE…, I would totally buy one TBH, true.  I love the art for it, but I guess we'll see lol, I wonder if that's what the album is gonna be called as well? I highly doubt he painted all that for a single ..., I honestly can't.  I thought I'd never see the day, Me cause Scott actually CHANGED HIS PROFILE PICTURE.  never thought I'd see the day 😂, Awwe so precious, May or may not be the day to say this but some people you can't help just calling retarded cause they're so sTUPID AMD DUMB AND ISHSJDHSKFHE, My phone keeps going off even when I have it on do not disturb and it's driving me crazy.  It also just buzzes for no reason.  Fun time, aw thank you ☺️, Scott seems so picky with choosing the people he replies to 😂, Made a little painting for house key a little while ago.  I suppose I could share it now 👌🏻, when can we expect to hear some new music ?!?!?, y u so mysterious boy, I wish I could paint all day, cause he's 12, Most relatable thing, meant to say my but oh well, Shawn liked me tweet and this was my automatic reaction.  Flattering angle 😂, When ur a twin, What video is this from I'm so behind lmao, I literally ruined Two Heart Set On Fire for myself just because of this stUPID VIDEO 😂😭, I can hear the kid next to me in social listening to stressed out.  Lit, hey I mean at least it's warm enough for rain?!? 😂, Me cause I've only gotten 45 minutes of sleep, Me every time I watch the video for Sound Of Your Heart, He was too short tho 😂",0
381,"I doubt there will be a better ko in 2017 than  last night in Vegas. Well done,, im re-watching  please from now on,    or  ONLY, They both make weight and we have a fight. Great respect shown., well done, The treble is on for  can the hoops go all season unbeaten?, canelo fights does big numbers. All the rest will do shit, best of luck mick, i can also see it from a fighters point of few., even floyd is just disrespectful. Calling them boring. They put on zzzzzz fest ect. From fat guys who have never fought???, i hear what ur saying. The media is so important to keep fighters in the headlines. But how some talk about lara rigo ward, looking forward to seeing Rigo back in action. One of the best ever, Is  just looking to cash out asking for $20mil to face  ? Roach said 2 more fights then he'll ask him to retire., when are u back out champ? Any news?, it usually doesnt even last that long, I love Celtic., may they all rest in peace. No one should ever go to a football match and not return home., crawford v mickey garcia, ward v stevenson and canelo v GGG, Mon the hoops, what was the judge who had him ahead watching? He was getting a boxing lesson, Happy birthday to our lord and savour Jesus Christ.  every1 &amp; happy new year, im actually on harry potter wiki looking answer. Lol, what a career its been. Cleaned out 168lbs and 175lbs. Job done, canelo beats BJS., many others ahead of u, cant argue if ward frampton loma or crawford get it., mick ur a complete gent. Thank u for supporting, as soon as i get them ill call up and see u's, we need a new ref since  has gone pro lol, paul this may mean we all have to fight again lol or r u still retired ?, if u sign those bad boys and i get my hands on them, all money I raise with them will go to, the way u played at ""the rangers"" i thought u where on the gear, seem way to fucking friendly. Im not AJ's biggest fan but he sparks Klitschko., I would love nothing more than Molina to knock AJ clean out. I dont see it happening but I can hope., Thought Whyte nicked it. Just do a rematch",1
382,"Sounds like a great idea, this sharing our resources for a greater collective future thing..., Vote against the bill if your amendment isn't accepted then., Thread:, Donald Trump doing the 'Primary School disco slow dance', there., Seriously?! Chances..., Typo in the link - 'signle' instead of 'single', .  Enjoying how all of Scandinavia laughs at the Swedes. Also, what have we ever done to Hungary?!, whit! Lots going for him - Champs League experience, played for Arsenal, played at World Cups, is total shite..., Would be more than happy to give you senderos!, With Souttar and Smith being v young, could be a good signing to talk them through games, Yassss, Excellent! When leave is inevitably refused, they can seek leave directly from SC - unfortunately that's dealt with by paper!, Any idea if  are looking to appeal the Inner House decision to the Supreme Court?, Wonder if this is KAG's secret baby name, Reasonable idea, terrible name for it..., As ever,  hits the nail on the head., Was trying to get that on the TV, HUGE CONGRATUALTIONS to the lovely Nairn and Alexander on their engagement at the bells!!! 💍, Stealing Rangers' targets?!, Awright?, Different Seasons by Stephen King and Walk Hard?, Just wait til all the '2020 vision' glasses appear., You Took the Last Bus Home by  and 'A Separation'?, He died ages ago m8, Book: Doctor Who: 12 Doctors of Christmas (Jaqueline Rayner). DVD: Bradley Walsh's Soccer Shockers, That was excellent!, The Fife of Bryan..., Either way,, Given the location I thought it was more reminiscent of big hoose guy, Written decision to follow in due course., The Scotch Whisky Association were granted leave to appeal to the Supreme Court this am in their Judicial Review of min pricing, My Mum -  - bought some fajitas from you for her dinner, but it had all exploded in the b…, This is absolute gold, I'll have bad ideas for $800, Alex., nearly went for Yoonyunists, WASTEMONSTER, Always thought they were very good front pages for someone using photoshop for 1st time",1
383,"exciting proper news!, in proper news, wistful about the end!, mostly quiet on the shakey front!  not always a reassuring thing given the history ;*(, in better news BIG HERO 6 is on!, things are bad..that mouthpiece for hire, The Ship (Jenny from ashvegas) was just on the news, omg was in the car &amp; missed it!, heard a bit &amp; was so fab!, ""the mango in chief"", this guy! &amp;  best part of this whacked out ""we're all his hostage"" world, Here's A Running List Of President Trump's Lies And Other Bullshit  via, made it with 2 minutes to spare, oh shit 4 hours 49 minutes, oh well at least, in mundane news I have to be at  an airport in less than 7 hours. this is not a good thing, hanging ditch! after, pre pre   @ Michael Fowler Centre, , time to rewatch that amazing Canadian doco THE CORPORATION, China abandoning rule of law, human rights lawyers say, outlook for this car?, omg it's so late!, I am wellington anniversary day!  windless magic, once more intro the breech, a good bench, meanwhile..., how about this in your face hate speak?, company, d coming  up before lunch don't need wind, down hill since the 83 report!, same in Christchurch! bleak and wet but not as wild as further north, I don't know why people thought he was going to be a joke, So Gangsta so soworthwhile, So So Gangsta - world buskers festival, I have felt like this most of the day, yes - I followed Barack Obama before he was POTUS &amp; then as POTUS unbeknownst to me that follow was automatically switched, but I was following Obama, they've already done it - I had to unfollow &amp; block &amp; I have never followed the orange one!, once more with feeling TOKYO DRIFT, this... mind control...urgency, happy thoughts, happy thoughts, PONYO, this is the kinda terrifying reality, so do I - speaks to the issue so much that we are having this conversation, 1 person only by 2017., goes on forever &amp; comes with remote channels you'd prefer to forget! but keeps me on trend -can now converse fully about catfish",0
